# In this table 2F10 is substituted by 2F0 and 2G10 by 2G0
f1
1K2	2K2	1	3 -1 0 -1 1 -1
1K2	2K3	-1	-2 -1 0 1 0 -1 -1
1K2	2K4	1	-2 -1 0 -1 1 -1 -1 1 -1
1K2	2K5	-1	9 -2 0 -1 0 -1 0 0 -1
1K2	2L2	1	3 -1 0 -1 -1 -1 0 1
1K2	2L3	-43	1 -3 -1 -1 -1 -1
1K2	2M1	-1	0 -1 0 -1 0 0 -1 1
1K2	2M2	1	2 -3 -1 0 0 0 -1 1
1K2	2N	1	-2 -2 -1 1 1 0 -1
1K3	2G5	1	0 1 -1 -1 -1 0 1
1K3	2G6	-1	0 -1 -1 0 -1 -1 1
1K3	2H5	1	-4 1 -1 0 0 -1 1
1K3	2H6	-1	1 -3 -1 0 2 -1
1K3	2H7	1	-3 -3 0 -1 1 -1 1
1K3	2I3	1	-6 3 0 -1 -1
1K3	2I4	-1	-6 0 -2 1 -1 0 0 2
1K3	2I5	-659	-3 -2 -2 -1 -1 0 -1
1K3	2K3	1	0 0 0 -1 0 -1 -1
1K3	2K4	1	2 -2 0 1 1 -1 -1 1 -1
1K3	2K5	71	-3 -3 0 -1 0 -1 0 0 -1
1K3	2L3	-1	-3 -4 -1 -1 1 -1 0 0 2
1K3	2M1	-1	-6 0 2 -1 0 0 -1 1
1K3	2M2	-1	-6 -4 -1 0 2 0 -1 1
1K3	2N	-1	-4 -3 -1 3 1 0 -1
1L1	2H1	-1	-4
1L1	2H2	-1	-2 0 1 -1 0 -1
1L1	2H3	-1	-5
1L1	2H4	-1	-2 2 1 -1 -1 -1
1L1	2H5	1	-6 1 1 0 0 -1
1L1	2H6	-1	-7 -1 1 2 0 -1 -1
1L1	2H7	1	-7 -1 0 -1 -1 -1 2
1L1	2I1	1	-4 3 0 -1
1L1	2I2	-1	-4 1 0 -1
1L1	2I3	1	-6 2 0 -1
1L1	2I4	1	-6 -3 2 -1
1L1	2I5	1	-1 -3 2 -1 0 0 -1
1L1	2K1	-1	-5 1 1 -1 0 -1 0 1
1L1	2K2	-1	-5 3 1 -1 -1 -1 0 1
1L1	2K3	1	-4 1 1 -1 0 -1 -1 1
1L1	2K4	-181	-4 -1 1 -1 -1 -1 -1 0 -1
1L1	2K5	-1	-1 -2 1 -1 0 -1 0 1 -1
1L1	2L1	1	-5 0 0 -1 0 0 0 1
1L1	2L2	1	-5 2 0 -1 -1 0 0 1
1L1	2L3	1	1 -2 1 -1 -1
1L1	2M1	-1	-6 0 0 1 0 0 -1 1
1L1	2M2	1	-6 -2 1 0 0 0 -1 1
1L1	2N	1	-4 -2 1 1 0 0 -1
1L1	2O	-1	0 -3 0 0 0 0 -1 0 1
1L2	2H2	1	0 0 0 -1 0 -1 0 1
1L2	2H4	-1	0 0 0 -1 -1 -1 0 1
1L2	2H6	1	-1 -1 0 0 0 -1 -1 1
1L2	2H7	-1	-1 -1 1 -1 -1 -1 0 1
1L2	2I4	1	2 -3 -1 -1 0 0 0 1
1L2	2I5	-1	1 -3 -1 -1 0 0 -1 1
1L2	2K1	-1	-3 1 0 1 0 -1
1L2	2K2	1	-3 1 0 1 -1 -1
1L2	2K4	1	10 -1 0 -1 -1 -1 -1 -1 -1 2
1L2	2K5	-1	1 -2 0 -1 0 1 0 0 -1
1L2	2L1	-1	-3 0 1 -1
1L2	2L2	1	-3 0 1 -1 -1
1L2	2L3	1	1 -2 0 -1 -1 0 0 -1 0 2
1L2	2M2	-1	2 -2 0 0 0 0 -1
1L2	2N	-1	0 -2 0 3 0 0 -1 -1
1L2	2O	-1	0 -3 1 0 0 0 -1 -1 1
1L3	2H5	1	-4 0 0 0 0 -1 0 0 0 0 1
1L3	2H6	1	7 -2 2 0 0 -1 -1 0 0 0 -1
1L3	2H7	1	-3 -2 1 -1 1 -1 0 0 0 0 -1
1L3	2I3	1	-6 3 1 -1 0 0 0 0 0 0 -1
1L3	2I4	1	-6 -2 -1 -1 0 0 2 0 0 0 -1
1L3	2I5	47	-3 -2 -1 -1 2 0 -1 0 0 0 -1
1L3	2K3	1	0 4 0 -1 0 -1 -1 1 0 0 -1
1L3	2K4	1	4 0 0 -1 1 -1 -1 0 -1 0 -1 2
1L3	2K5	-1	-3 -1 4 -1 0 -1 0 1 -1 0 -1
1L3	2L3	-1	-3 3 0 -1 1 0 0 0 0 0 -1
1L3	2M1	1	-6 1 1 1 0 0 -1 1 0 0 -1
1L3	2M2	1	-6 1 0 0 0 0 -1 1 0 0 -1
1L3	2N	-1	-4 -1 0 1 0 0 -1 0 0 0 -1
1L3	2O	-1	2 -2 1 0 0 0 -1 0 1 0 -1
1L4	2H5	0	
1L4	2H6	-1	-3 1 1 1 0 -1 -1 1 0 0 -1
1L4	2H7	-1	-3 1 0 0 1 -1 0 1 0 0 -1
1L4	2I3	1	-2 0 0 0 0 0 0 1 0 0 -1
1L4	2I4	-1	-2 -1 0 0 0 0 0 1 0 0 -1
1L4	2I5	1	-1 1 0 0 0 0 -1 1 0 0 -1
1L4	2K3	-1	-2 1 1 0 0 1 -1 0 0 0 -1
1L4	2K4	1	-2 1 1 0 1 -1 1 -1 -1 0 -1
1L4	2K5	1	5 -2 3 0 0 -1 0 0 -1 0 -1
1L4	2L3	1	1 -2 1 0 1 0 0 -1 0 0 -1
1L4	2M1	1	-2 2 0 0 0 0 -1 0 0 0 -1
1L4	2M2	-1	-2 -2 3 -1 0 0 1 0 0 0 -1
1L4	2N	67	-2 -2 1 0 0 0 -1 -1 0 0 -1
1L4	2O	-1	6 -1 0 -1 0 0 -1 -1 1 0 -1
1M1	2I2	1	0 0 0 -1
1M1	2I3	-1	-6 1 0 -1
1M1	2I4	1	-6 -2 0 -1
1M1	2I5	1	-3 -2 0 -1 2 0 -1
1M1	2K2	-1	1 0 1 -1 -1
1M1	2K3	-1	0 0 1 -1 0 0 -1
1M1	2K4	-1	-2 0 1 -1 -1 0 -1 -1 -1
1M1	2K5	-1	-5 -1 3 -1 0 0 0 0 -1
1M1	2L2	-1	1 -1 0 1 -1
1M1	2L3	-1	-5 -1 1 1 -1 0 0 -1
1M1	2M1	-1	-6 -1 1 1 1 0 -1
1M1	2M2	-1	-6 -1 0 0 1 0 -1
1M1	2N	-1	-2 -1 0 1 0 0 -1 -1 1
1M1	2O	-1	-1 -2 0 0 0 0 0 -1 1
1M2	2I3	1	-6 0 1 -1 1
1M2	2I4	1	-6 -1 -1 -1 1
1M2	2I5	-1	-3 3 -1 -1 1 0 -1
1M2	2K3	1	-2 1 0 -1 1 0 -1
1M2	2K4	-1	0 1 0 -1 2 0 -1 -1 -1
1M2	2K5	-1	-5 -2 0 -1 1 0 0 0 -1 0 2
1M2	2L3	-1	-5 -2 0 1 2 0 0 -1
1M2	2M1	-1	-6 2 0 1 0 0 -1
1M2	2M2	-97	-6 -2 -1 0 0 0 -1
1M2	2N	-1	-2 -2 -1 3 -1 0 -1 -1 1
1M2	2O	1	-1 -1 1 0 -1 0 0 -1 1
1N1	2K1	-1	-5 0 1
1N1	2K2	1	-5 0 1 0 -1
1N1	2K4	-83	0 -2 1 0 -1 0 -1 -1 -1
1N1	2K5	-1	-3 -3 1 0 0 0 0 0 -1
1N1	2L1	1	-5 0 0 0 1
1N1	2L2	-1	-5
1N1	2L3	1	-3 -4 1 2 0 0 0 -1
1N1	2M2	1	2 -4 0 -1 1 0 -1 0 1
1N1	2N	-1	1 -3 0 0 0 0 0 -1 1
1N1	2O	1	1 -2 1 -1 0 0 0 -1 1
1N2	2K3	1	-3 0 0 0 0 0 -1 0 1
1N2	2K4	-1	-3 -2 0 0 1 0 -1 -1
1N2	2K5	1	-4 -3 0 2
1N2	2L3	1	-4 -4 0 0 2 0 0 -1 1
1N2	2M1	1	-3 0 0 0 1 0 -1
1N2	2M2	-83	-3 -4 -1 -1 1 0 -1
1N2	2N	-1	4 -3 -1 2 0 0 0 -1
1N2	2O	-1	0 -2 2 -1 0 0 0 -1
1Q	2M1	1	-2
1Q	2M2	1	-2 0 -1 -1
1Q	2N	1	0 0 -1 0 -1 1
1Q	2O	1	0 1 0 -1 -1 1
#
f7
8S	7F	1	
6P	7F	-1	-1 -1
6P	5D1	-1	1 0 1 -2
6P	5D2	1	0 0 1 -3
6P	5D3	1	0 -1 1 -3 1
6P	5F1	-1	0 -1 0 -1
6P	5F2	-1	-2 -1 0 -1 1
6P	5G1	1	0 0 0 -2 1
6P	5G2	-1	-1 0 0 -3 1
6P	5G3	-1	-2 1 1 -3 0 1
6D	7F	-1	-1 -1
6D	5P	-1	0 1 0 -2
6D	5D2	-1	3 1 0 -3
6D	5D3	1	-1 2 0 -3 1
6D	5F2	1	-2 -1 0 -1 1
6D	5G2	1	-1 2 0 -3 1
6D	5G3	1	-2 1 -1 -3 0 1
6D	5H1	-1	1 -2 0 -2 1
6D	5H2	-1	-1 -2 -1 -1 1 1
6F	7F	-1	-1 -1
6F	5S	1	1 0 0 -2
6F	5P	1	-1 1 0 -2
6F	5D1	-1	2 -2 1 -2
6F	5D2	-1	-1 -2 1 -1
6F	5F1	1	2 -1 0 -1
6F	5G1	-1	2 0 0 -2
6F	5G2	-1	-1 0 0 -1
6F	5H1	1	-1 0 0 -2 1
6F	5I1	-1	2 -2 0 -2 0 1
6F	5I2	-1	-1 -2 0 -1 0 1
6G	7F	-1	-1 -1
6G	5P	1	-1 -1 0 -2 1
6G	5D2	1	-1 0 1 -3 1
6G	5D3	1	3 -1 1 -3
6G	5F2	1	2 -1 0 -1 -1
6G	5G2	-1	-1 1 3 -3 -1
6G	5G3	1	2 0 0 -3 0 1
6G	5H1	-1	-1 -2 1 -2 0 1
6G	5H2	1	3 -2 0 -1
6G	5I2	1	-1 0 0 -1 -1 1
6G	5K	-1	3 -1 1 -1 -1
6H	7F	-1	-1 -1
6H	5D1	-1	2 -2 1 -2
6H	5D2	1	1 -2 1 -3
6H	5D3	-1	-1 3 1 -3 -1
6H	5F1	-1	0 -1 0 -1
6H	5F2	1	-2 1 0 -1 -1
6H	5G1	-1	0 0 1 -2 -1 1
6H	5G2	1	-1 0 1 -3 -1 1
6H	5G3	-1	-2 3 0 -3
6H	5H2	1	-1 0 0 -1
6H	5I1	1	1 -2 0 0 -1 1
6H	5I2	-1	0 -2 0 -1 -1 1
6H	5K	1	-1 1 1 -1 -1
6H	5L	-1	-1 0 0 -1 -1 0 1
6I	7F	-1	-1 -1
6I	5F2	-1	-2 -1 0 1 -1
6I	5G2	1	-1 2 0 -1 -1
6I	5G3	1	-2 1 1 -1 0 -1
6I	5H1	1	0 -2
6I	5H2	1	0 -2 1 -1 0 -1
6I	5I2	1	2 1 0 -1 -1
6I	5K	1	-1 1 1 -1 -1 -1 1
6I	5L	1	-1 1 0 -1 0 -1 1
4S1	5F1	1	-1 0 1 -1
4S1	3F1	1	0 2 -1 -1
4S1	3F2	1	-1 3 -1 -1
4S2	5F2	1	-1 0 1 -1
4S2	3F6	-1	-1 2 0 -1 -1
4S2	3F8	1	0 2 1 -1 -1
4S2	3F9	0	
4P1	5D1	-1	-1 -2 1 -2
4P1	5D2	1	6 -2 1 -3
4P1	5D3	-1	-4 -1 1 -3 1
4P1	5F1	1	-2 1 0 -1
4P1	5F2	1	-6 -1 0 -1 1
4P1	5G1	1	-2 -2 0 -2 1
4P1	5G2	-1	5 -2 0 -3 1
4P1	5G3	1	-6 1 1 -3 0 1
4P1	3D1	1	-1 0 2 -3
4P1	3D2	-1	0 -3 2 -3 1
4P1	3D3	-1	0 0 2 -3
4P1	3D4	-1	-4 -3 2 -3 2
4P1	3F2	-1	-2 -2 2 -1
4P1	3F3	1	-2 -3 1 -1 1
4P1	3F5	-1	-1 -2 0 -1
4P1	3F6	1	-6 -3 1 -1 2
4P1	3G1	-1	-2 0 1 -3 1
4P1	3G2	1	-2 -1 2 -3 0 1
4P1	3G4	1	-1 0 1 -3 1
4P1	3G5	1	-6 -1 2 -3 1 1
4P2	5D1	1	-1 -2 1 -2 1
4P2	5D2	1	0 -2 1 -3 1
4P2	5D3	1	-4 -1 1 -3 0 0 2
4P2	5F2	-1	-6 -1 2 -1
4P2	5G1	1	0 -2 2 -2
4P2	5G2	1	1 -2 2 -3
4P2	5G3	1	-6 1 1 -3 1 1
4P2	3D1	-1	-1 0 0 -3 1
4P2	3D2	-1	0 -3 0 -3 0 0 2
4P2	3D3	0	
4P2	3D4	1	-4 -3 0 -1 -1 0 2
4P2	3D5	-1	1 0 0 -2 -1 1
4P2	3F3	1	-2 -3 1 -1
4P2	3F4	1	0 -2 0 -1 0 1
4P2	3F6	-1	-6 -3 1 1 -1
4P2	3F7	-1	-3 -2 0 -1 0 1
4P2	3F8	1	1 -1 0 -1 -1
4P2	3F9	-1	-3 -1 0 -1 0 1
4P2	3G1	-1	0 0 1 -3
4P2	3G2	-1	-2 -1 0 -3 1 1
4P2	3G3	1	0 -1 0 -1
4P2	3G4	0	
4P2	3G5	1	-6 -1 0 -1 0 1
4P2	3G6	-1	-3 -1 0 -1
4P2	3G7	-1	-3 1 0 -2 0 1
4D1	5D1	1	0 0 1 -2
4D1	5F1	1	-4 0 1 -1
4D1	5G1	-1	-4 1 1 -2 1
4D1	3P1	-1	0 3 -1 -2
4D1	3P2	-1	-1 0 -1 -2
4D1	3P3	1	-1 0 -1 -2 1
4D1	3D1	1	0 0 0 -3
4D1	3D2	-1	-1 1 0 -3 1
4D1	3F1	-1	1 0 -1 -1
4D1	3F2	-1	-4 -3 -1 -1
4D1	3F3	-1	-2 -2 0 -1 1
4D1	3F4	1	-2 -3 -1 -1 1 1
4D1	3G1	-1	-4 1 0 -3 1
4D1	3G2	-1	-2 0 -1 -3 0 1
4D1	3G3	-1	-2 0 -1 -1 1
4D1	3H1	-1	1 0 -1 -2 1
4D1	3H2	-1	0 -3 -1 -2 1
4D1	3H3	1	-1 -3 -1 -1 1 1
4D1	3H4	1	0 -2 -1 -2 1 1
4D2	5P	-1	0 1 1 -3
4D2	5D1	-1	0 -1 1 -3
4D2	5D2	-1	5 -1 1 -4
4D2	5D3	-1	-3 2 1 -4 1
4D2	5F1	1	-4 -1 1
4D2	5F2	-1	-4 -1 1 -2 1
4D2	5G1	1	-4 0 1 -3 1
4D2	5G2	1	1 0 1 -4 1
4D2	5G3	-1	-4 1 0 -4 0 1
4D2	5H1	-1	1 -2 1 -3 1
4D2	5H2	1	-3 -2 0 -2 1 1
4D2	3P2	-1	-1 1 1 -3
4D2	3P3	1	-1 1 -1 -3 1
4D2	3P4	1	1 1 0 -3
4D2	3P5	0	
4D2	3D1	-1	0 -1 0 -4 0 0 2
4D2	3D2	1	-1 2 0 -4 1
4D2	3D3	-1	7 -1 0 -4
4D2	3D4	1	-3 2 0 -4 2
4D2	3F2	1	-4 -2 1
4D2	3F3	1	-2 -1 0 -2 1
4D2	3F4	1	-2 -2 -1 -2 1 1
4D2	3F5	0	
4D2	3F6	1	-4 -1 0 -2 2
4D2	3F7	0	
4D2	3G1	1	-4 0 0 -4 1 0 2
4D2	3G2	1	-2 1 -1 -4 0 1
4D2	3G3	-1	-2 1 -1 -2 1
4D2	3G4	1	3 0 0 -4 1
4D2	3G5	1	-4 1 -1 -4 1 1
4D2	3G6	0	
4D2	3H2	-1	0 -2 1 -3 1
4D2	3H3	-1	-1 -2 -1 -2 1 1
4D2	3H4	1	0 -1 -1 -3 1 1
4D2	3H5	1	2 -2 0 -3 1
4D2	3H6	-1	-3 -2 -1 -2 2 1
4D2	3H7	0	
4D3	5P	-1	-3 0 1 -3 1
4D3	5D1	1	-1 0 1 -3 1
4D3	5D2	-1	-4 0 3 -4 1
4D3	5D3	1	-4 1 3 -4
4D3	5F2	1	-1 0 1 -2
4D3	5G1	1	3 -1 1 -3
4D3	5G2	-1	0 -1 3 -4
4D3	5G3	-1	-1 0 0 -4 1 1
4D3	5H1	1	-4 3 1 -3
4D3	5H2	1	-4 1 0 -2 0 1
4D3	3P2	1	0 -2 1 -3 1
4D3	3P3	1	0 -2 -1 -3 0 0 2
4D3	3P4	-1	-4 -2 0 -3 1
4D3	3P5	1	-5 -2 -1 -1 0 0 2
4D3	3P6	1	-5 0 -1 -1 0 1
4D3	3D1	1	-1 2 0 -4 1
4D3	3D2	1	2 -1 2 -4
4D3	3D3	-1	-4 2 0 -4 1
4D3	3D4	-1	-4 -1 4 -4 -1
4D3	3D5	-1	-3 0 0 -1 -1 1
4D3	3F3	1	5 -2 0 -2
4D3	3F4	-1	1 -1 -1 -2 0 1
4D3	3F6	-1	-1 -2 2 -2 -1
4D3	3F7	-1	-4 -1 -1 0 0 1
4D3	3F8	1	2 -2 -1 0 -1
4D3	3F9	1	-4 -2 -1 0 0 1
4D3	3G1	1	3 1 0 -4
4D3	3G2	-1	5 -2 -1 -4 1 1
4D3	3G3	-1	1 -2 1 -2
4D3	3G4	-1	0 1 0 -4
4D3	3G5	1	-1 -2 1 -4 0 1
4D3	3G6	-1	-4 -2 1
4D3	3G7	-1	-4 0 -1 -1 0 1
4D3	3H2	-1	-1 1 1 -3
4D3	3H3	1	2 -1 -1 -2 0 1
4D3	3H4	-1	-1 -2 1 -3 0 1
4D3	3H5	1	-5 1 0 -3
4D3	3H6	-1	-4 -1 1 -2 -1 1
4D3	3H7	-1	-6 -2 1 -1 0 1
4D3	3H8	1	-7 0 -1 -1 0 1 1
4D3	3H9	-1	-7 0 0 0 -1 1
4D4	5P	-1	2 2 0 -3
4D4	5D2	1	7 0 0 -4
4D4	5D3	1	-7 3 0 -4 1
4D4	5F2	1	-8 0 0 -2 1
4D4	5G2	-1	3 1 0 -4 1
4D4	5G3	1	-8 2 -1 -4 0 1
4D4	5H1	-1	3 -1 0 -3 1
4D4	5H2	-1	-7 -1 -1 -2 1 1
4D4	3P4	1	1 0 1 -3
4D4	3P5	-1	0 0 0 -3 1
4D4	3D3	1	5 0 1 -4
4D4	3D4	1	-7 1 1 -4 2
4D4	3F5	1	1 -3
4D4	3F6	1	-8 -2 1 -2 2
4D4	3F7	-1	-1 -3 0 -2 1 1
4D4	3G4	-1	1 1 1 -4 1
4D4	3G5	1	-8 0 0 -4 1 1
4D4	3G6	1	-1 0 0 -2 1
4D4	3H5	1	2 -3 1 -3 1
4D4	3H6	-1	-7 -3 0 -2 2 1
4D4	3H7	-1	1 -2 0 -3 1 1
4D5	5P	1	-3 0 1 -3 1
4D5	5D2	1	-4 4 1 -4 1
4D5	5D3	1	-4 1 3 -4
4D5	5F2	1	-1 0 1 -2
4D5	5G2	1	0 3 1 -4
4D5	5G3	-1	-1 0 0 -4 1 1
4D5	5H1	-1	-4 3 1 -3
4D5	5H2	1	-4 1 0 -2 0 1
4D5	3P4	1	-4 2 0 -3 1
4D5	3P5	1	-5 2 -1 -3 0 0 2
4D5	3P6	-1	-5 0 -1 -1 0 1
4D5	3D3	-1	-4 4 0 -4 1
4D5	3D4	1	-4 5 2 -4 -1
4D5	3D5	1	-3 0 0 -1 -1 1
4D5	3F6	1	-1 4 0 -2 -1
4D5	3F7	-1	-4 3 -1 -2 0 1
4D5	3F8	-1	2 -2 -1 0 -1
4D5	3F9	-1	-4 -2 -1 0 0 1
4D5	3G4	-1	0 3 0 -4
4D5	3G5	-1	-1 4 -1 -4 0 1
4D5	3G6	-1	-4 2 1 -2
4D5	3G7	1	-4 0 -1 -1 0 1
4D5	3H5	-1	-5 5 0 -3
4D5	3H6	1	-4 5 -1 -2 -1 1
4D5	3H7	-1	-6 2 1 -3 0 1
4D5	3H8	-1	-7 0 -1 -1 0 1 1
4D5	3H9	1	-7 0 0 0 -1 1
4D6	5D3	-1	-7 0 1 -1 0 1
4D6	5F2	1	-8 1 1 -1 0 1
4D6	5G3	1	-8 3 0 -1 1
4D6	5H2	1	-7 2 0 -1
4D6	3P6	1	0 3 -1 -2
4D6	3D4	1	-7 2 0 -1 -1 1
4D6	3D5	1	4 1 0 -2 -1
4D6	3F6	-1	-8 3 0 -1 -1 1
4D6	3F8	-1	3 -1 -1 -1 -1 1
4D6	3F9	1	-1 -1 -1 -1
4D6	3G5	-1	-8 5 -1 -1
4D6	3G7	-1	-1 3 -1 -2
4D6	3H6	-1	-7 4 -1 -1 -1
4D6	3H8	1	0 -1 -1 -2 0 0 1
4D6	3H9	1	0 -1 0 1 -1
4F1	5S	-1	-1 0 1 -2
4F1	5D1	-1	-4 0 2 -2
4F1	5F1	-1	-4 1 1 -1
4F1	5G1	-1	-4 2 1 -2
4F1	5I1	-1	-4 0 1 -2 0 1
4F1	3P1	1	-1 2 -1 -2
4F1	3P2	-1	-2 3 -1 -2
4F1	3D1	1	-4 0 1 -1
4F1	3F1	-1	1 1 -1 -1
4F1	3F2	1	-4 2 -1 -1
4F1	3G1	1	-4 2 0 -1
4F1	3H1	1	-1 1 -1 -2 1
4F1	3H2	-1	-2 2 -1 -2 1
4F1	3I1	1	-4 0 0 -1 0 1
4F2	5S	1	-1 2 0 -2
4F2	5P	-1	-1 1 0 -2
4F2	5D1	-1	-4 -4 1 -2
4F2	5D2	-1	1 -4 1 -1
4F2	5F1	-1	-4 1 0 -1
4F2	5G1	-1	-4 -2 0 -2
4F2	5G2	-1	1 -2 0 -1
4F2	5H1	-1	-1 0 0 -2 1
4F2	5I1	-1	-4 -4 0 -2 0 1
4F2	5I2	-1	1 -4 0 -1 0 1
4F2	3P2	-1	-2 -1 2 -2
4F2	3P4	-1	0 -1 1 -2
4F2	3D1	-1	-4 -2 2 -1
4F2	3D3	0	
4F2	3F2	1	-4 -2 2 -1
4F2	3F5	-1	3 -2 0 -1
4F2	3G1	-1	-4 0 1 -1
4F2	3G4	0	
4F2	3H2	-1	-2 -2 2 -2 1
4F2	3H5	-1	0 -2 1 -2 1
4F2	3I1	-1	-4 -2 1 -1 0 1
4F2	3I3	0	
4F3	5P	-1	-5 0 1 -2 1
4F3	5D1	-1	-2 -3 2 -2 1
4F3	5D2	1	-5 -3 4 -3 1
4F3	5D3	-1	-1 0 2 -3
4F3	5F2	1	-4 0 1 -1
4F3	5G1	-1	2 -1 1 -2 -1
4F3	5G2	1	-1 -1 3 -3 -1
4F3	5G3	-1	-4 0 2 -3 0 1
4F3	5H1	1	-5 1 1 -2
4F3	5H2	0	
4F3	5I1	1	-2 -3 1 0 -1 1
4F3	5I2	-1	-5 -3 3 -1 -1 1
4F3	3P2	1	-2 -2 1 -2 1
4F3	3P3	1	-2 -2 1 -2
4F3	3P4	-1	-6 -2 0 -2 1
4F3	3P5	1	-7 -2 1
4F3	3P6	-1	-7 0 1 -2 0 1
4F3	3D1	-1	-2 -1 1 -3 1
4F3	3D2	-1	5 -2 1 -3
4F3	3D3	1	-5 -1 1 -3 1
4F3	3D4	1	-1 -2 3 -3 -1
4F3	3D5	-1	-4 -1 1 -2 -1 1
4F3	3F3	1	2 -2 0 -1
4F3	3F4	0	
4F3	3F6	-1	-4 -2 2 -1 -1
4F3	3F7	0	
4F3	3F8	-1	-1 0 1 -1 -1
4F3	3F9	0	
4F3	3G1	-1	2 1 0 -3 -1
4F3	3G2	-1	2 -2 1 -3 0 1
4F3	3G3	1	2 -2 1 -1 -1
4F3	3G4	1	-1 1 0 -3 -1
4F3	3G5	1	-4 -2 3 -3 -1 1
4F3	3G6	1	-3 -2 1 1 -1
4F3	3G7	-1	-3 0 1 -2 -1 1
4F3	3H2	-1	-2 -1 1 -2
4F3	3H3	0	
4F3	3H4	1	-2 -2 1 -2 0 1
4F3	3H5	1	-6 -1 0 -2
4F3	3H6	0	
4F3	3H7	1	-7 -2 1 0 0 1
4F3	3H8	-1	-8 -2 1 -2 0 1 1
4F3	3H9	-1	-8 -2 0 -1 1 1
4F3	3I1	1	-2 -1 0 -1 -1 1
4F3	3I2	1	0 -2 0 -1 -1 1
4F3	3I3	-1	-5 -1 0 -1 -1 1
4F3	3I4	1	-5 -2 0 1 -1 1
4F3	3I5	1	-5 -1 0 -1 -1 1
4F3	3I6	1	-4 -1 0 -1 -1 1 1
4F4	5D1	1	-2 -4 1 -2 1 1
4F4	5D2	1	-1 -4 1 -3 1 1
4F4	5D3	-1	-3 1 1 -3 0 1
4F4	5F2	0	
4F4	5G1	-1	0 -2 2 -2 -1 1
4F4	5G2	-1	1 -2 2 -3 -1 1
4F4	5G3	1	0 1 1 -3
4F4	5H2	1	-3 0 1 -1
4F4	5I1	1	-2 -4 2 0 -1
4F4	5I2	1	-1 -4 2 -1 -1
4F4	3P3	1	0 -1 0 -2 0 1
4F4	3P5	-1	-3 -1 0 -2 0 1
4F4	3P6	1	-3 1 0 -2
4F4	3D1	-1	-2 -2 0 -3 1 1
4F4	3D2	1	1 -1 0 -3 0 1
4F4	3D3	0	
4F4	3D4	-1	-3 -1 0 -1 -1 1
4F4	3D5	-1	-2 0 0 0 -1
4F4	3F3	0	
4F4	3F4	-1	0 -2 0 -1
4F4	3F6	0	
4F4	3F7	1	-3 -2 0 -1
4F4	3F8	0	
4F4	3F9	-1	-3 1 0 -1
4F4	3G1	1	0 0 1 -3 -1 1
4F4	3G2	-1	4 -1 0 -3
4F4	3G3	1	0 -1 0 -1 -1 1
4F4	3G4	0	
4F4	3G5	1	0 -1 0 -1 -1
4F4	3G6	-1	-3 -1 0 -1 -1 1
4F4	3G7	1	-3 1 0 0 -1
4F4	3H3	-1	1 -2 0 -1
4F4	3H4	-1	0 -1 0 -2
4F4	3H6	1	-3 -2 0 1 -1
4F4	3H7	1	-3 -1 0 -2
4F4	3H8	1	-4 -1 0 -2 0 0 1
4F4	3H9	-1	-4 -1 3 -1 -1
4F4	3I1	-1	-2 -2 1 -1 -1
4F4	3I2	-1	2 -1 1 -1 -1
4F4	3I3	0	
4F4	3I4	1	-1 -1 1 -1 -1
4F4	3I5	-1	-1 0 -1 1 -1
4F4	3I6	1	-2 0 -1 -1 -1 0 1
4F5	5P	1	-5 0 1 -2 1
4F5	5D2	-1	-5 1 2 -3 1
4F5	5D3	-1	-1 0 2 -3
4F5	5F2	1	-4 0 1 -1
4F5	5G2	-1	-1 3 1 -3 -1
4F5	5G3	-1	-4 0 2 -3 0 1
4F5	5H1	-1	-5 1 1 -2
4F5	5H2	0	
4F5	5I2	1	-5 1 1 -1 -1 1
4F5	3P4	1	-6 2 0 -2 1
4F5	3P5	1	-7 2 1 -2
4F5	3P6	1	-7 0 1 -2 0 1
4F5	3D3	1	-5 1 1 -3 1
4F5	3D4	-1	-1 4 1 -3 -1
4F5	3D5	1	-4 -1 1 -2 -1 1
4F5	3F6	1	-4 4 0 -1 -1
4F5	3F7	0	
4F5	3F8	1	-1 0 1 -1 -1
4F5	3F9	0	
4F5	3G4	1	-1 3 0 -3 -1
4F5	3G5	-1	-4 4 1 -3 -1 1
4F5	3G6	1	-3 2 1 -1 -1
4F5	3G7	1	-3 0 1 -2 -1 1
4F5	3H5	-1	-6 3 0 -2
4F5	3H6	0	
4F5	3H7	1	-7 2 1 -2 0 1
4F5	3H8	1	-8 -2 1 -2 0 1 1
4F5	3H9	1	-8 -2 0 -1 1 1
4F5	3I3	-1	-5 1 0 -1 -1 1
4F5	3I4	1	-5 2 0 -1 -1 1
4F5	3I5	-1	-5 -1 0 -1 -1 1
4F5	3I6	-1	-4 -1 0 -1 -1 1 1
4G1	5D1	-1	-4 -1 2 -2 1
4G1	5F1	1	-4 0 1 -1
4G1	5G1	1	-4 0 4 -2 -1
4G1	5I1	-1	-4 -1 1 0 -1 1
4G1	3P1	1	-1 1 -1 -2 1
4G1	3P2	1	-2 -2 -1 -2 1
4G1	3P3	1	0 -2 1 -2
4G1	3D1	-1	-4 -1 1 -3 1
4G1	3D2	-1	3 -2 1 -3
4G1	3F1	-1	1 0 -1 -1
4G1	3F2	-1	-4 -3 -1 -1
4G1	3F3	-1	2 -2 0 -1 -1
4G1	3F4	-1	0 -3 1 -1 -1 1
